prov,year,covid,location,region,prov_istat,log_buy_min,log_buy_max,log_buy_avg,population,reg_age_avg,over65,log_median_income,dwellings,prov_immigration,prov_emigration,prov_net_movements,log_real_gdp,log_nominal_gdp,unemployment_prov,ratio_hotel_beds,ratio_hotel_mun,ratio_str_beds,ratio_str_mun,ratio_str_mun_beds,ratio_arrivals,ratio_arrivals_foreigners,tourism_score,log_tour_employed,log_population
CL,2017,0,I,Sicilia,085,6.0282587198308715,6.395767048928034,6.212012884379452,2146064.0,42.69233994157196,0.20769644867492132,9.309490541760015,1420412.0,24.097425469916505,29.4725799884272,-0.0635704579412453,14.274589284506764,14.348991618246792,17.7,19.327117548554522,0.20332460359235946,3.325581983465711,0.004308810880597163,0.03077203924929577,9.235292333350928,0.984707830711287,-0.5071863586466183,14.615952632066216,14.579146024654461
CL,2018,0,I,Sicilia,085,5.993746613002168,6.365619967425067,6.179683290213617,2122563.0,43.77377781654883,0.2184602585887333,9.3219056706966,1420412.0,22.909063008173558,31.380852124792792,-0.10173272792690859,14.290499049859632,14.371974526989852,17.6,18.885400273307727,0.21000337809210987,5.033528025271679,0.007749590428630708,0.053487182710777965,9.249634989544782,1.1352031797992754,-0.4887370680928448,14.609780537731918,14.568134878705937
CL,2019,0,I,Sicilia,085,5.975874589373128,6.343624527568188,6.159749558470659,2094758.0,43.338953058870395,0.23105349728161415,9.345258711832399,1420412.0,21.58353088188597,33.750717408439336,-0.14895151706274287,14.298731536878893,14.390855927691584,18.3,17.87637412489891,0.2153155549725065,7.431190961564825,0.011559140152305174,0.07492595003257704,9.185707449752632,1.4031284042953305,-0.4485952811415841,14.63158352752626,14.554948591539729
CL,2020,1,I,Sicilia,085,5.996367950852293,6.356846102245529,6.176607026548911,2036419.0,43.75610535814634,0.21987776925390745,9.36423330202743,1392770.0,17.777737812694685,34.29193392961107,-0.17891949275405628,14.303013979455951,14.405554007743989,14.0,19.874719749870085,0.22667758547475592,10.705867784067818,0.015932017830646763,0.1129715408249765,4.792646309865038,0.4165740404168662,-0.4044816775421168,14.491113229758247,14.526703431157324
CL,2021,1,I,Sicilia,085,5.9907222546306,6.3563479818948965,6.173535118262749,2024071.0,43.97324815956593,0.23138952884351688,9.379776981532704,1392770.0,17.591836171985634,27.94567534270091,-0.113997087035171,14.210150370913526,14.328341310116054,16.3,20.439074073890083,0.24371333685285765,12.220379710174555,0.016805482152466626,0.11750004833869125,7.236880891728285,0.67726073413625,-0.3712596521373245,14.452257213884273,14.52062138782562
CL,2022,1,I,Sicilia,085,5.965439960281768,6.3372935150393035,6.151366737660536,2009863.0,44.89178061665652,0.2338871942068911,9.434948954473617,1392770.0,19.088240937409427,27.697105209062794,-0.09580025940716062,14.295695409344065,14.426637919319788,20.1,20.400719392350474,0.24433714622412706,11.834337488854453,0.01651755743141123,0.11787314181873929,8.342133318825914,1.2011941347095172,-0.3629385283980784,14.588913808049881,14.513577118508334
CL,2023,1,I,Sicilia,085,5.944596226265814,6.311592141872669,6.1280941840692424,1993627.0,44.196541622216394,0.2302432724948797,9.503380501921182,1392770.0,22.432767704495966,31.210147560465476,-0.09867209736478356,14.342781042569824,14.507693573866824,17.2,20.4256916677532,0.25102556672310433,11.826554953173678,0.01635667204917347,0.1229536590983781,10.989081037832017,2.0754594809721767,-0.2721918080115858,14.645884731497906,14.505466150822244
CL,2024,1,I,Sicilia,085,5.93741366836669,6.301649241295066,6.119531454830878,1977362.0,44.61438488891594,0.24075714711733945,9.580212399911012,1392770.0,19.90587031750446,29.854981836164967,-0.11275711666228432,14.352490699316045,14.577531396238825,13.9,20.2695002376642,0.23715862911437105,12.13919996285428,0.016020814409822778,0.12180941127039287,12.36289866208371,2.6688986826589813,-0.26623880296393815,14.657415865352215,14.49727419110668
CN,2014,0,NW,Piemonte,004,6.821903158350787,7.211990330973352,7.01694674466207,4240939.0,45.25439052467581,0.25013651471552084,9.754789165461272,2471828.0,84.3273271238075,63.80950674986591,0.26770316108432674,14.253499052044916,14.29871461443681,5.3,55.82067931618152,1.4160354352207243,10.904627166204161,0.039108181049037745,0.26146430706502716,62.270247060469615,23.874431991941336,0.047091829410292496,14.501416080901258,15.260295264953145
CN,2015,0,NW,Piemonte,004,6.822614800969845,7.21290514955225,7.017759975261047,4286636.0,45.94846739889146,0.2545785094413764,9.77163321358715,2497775.0,85.45566616504267,64.32225779637041,0.2843469431832045,14.253485175775596,14.307685758791632,5.3,54.15175203446454,1.3676068839417226,10.934155894716572,0.04048766234388097,0.2628773507245324,63.085471923989445,25.67900756781041,0.037682145003417676,14.51600418716716,15.271012834114263
CN,2016,0,NW,Piemonte,004,6.822746324049627,7.211881122587311,7.017313723318469,4280385.0,46.33253327992292,0.2524227468308138,9.790940294651863,2497775.0,83.31771762274767,64.92521591354051,0.24808208244666774,14.262302861817254,14.324300731606444,6.3,52.99778212937486,1.3783543510512062,11.192053637330098,0.04502209708440424,0.2737830883410421,68.65982101946307,26.591296343737888,0.06272136654083332,14.571090137091868,15.269553516783455
CN,2017,0,NW,Piemonte,004,6.82094758118451,7.208458343161396,7.014702962172953,4276137.0,46.24480946738219,0.2456371798249515,9.797083463077009,2497775.0,90.11547799205047,67.72863031903115,0.30227867881502535,14.274589284506764,14.348991618246792,6.1,50.77388133376406,1.413900060978104,11.468726357634443,0.05186015313348989,0.2953774652291535,72.13710965184863,28.284664453853285,0.08423419664767773,14.615952632066215,15.268560589902881
CN,2018,0,NW,Piemonte,004,6.820546598826898,7.2059935781423174,7.013270088484607,4281790.0,46.878978339040856,0.258213347142958,9.802054999036743,2497775.0,99.4027326338064,64.18534437079363,0.4746772927321709,14.290499049859632,14.371974526989852,4.3,49.96780826886976,1.2632109800738387,3.8315091245947523,0.01664321469329009,0.114985037841449,76.73473927655363,28.04659630119766,-0.04401215303447617,14.609780537731918,15.26988170442564
CN,2019,0,NW,Piemonte,004,6.8176421718384494,7.202577838173313,7.010110005005881,4278623.0,46.01780169572052,0.2702130467227311,9.827086598602593,2497775.0,94.39558759245587,65.28931751827542,0.39285634558674376,14.298731536878893,14.390855927691584,4.8,48.43926352775561,1.234270279932754,3.8881485665920956,0.01591646611528864,0.11612081638638332,81.59423145486794,28.236443798362114,-0.036679974455941,14.631583527526258,15.269141786820148
CN,2020,1,NW,Piemonte,004,6.79666140738423,7.186651692069399,6.991656549726814,4285367.0,47.05912620620524,0.2704506587564488,9.841616862270458,2497775.0,101.019057235962,72.40928044212751,0.3874407162538946,14.303013979455951,14.405554007743989,4.7,47.49252103731841,1.2408914025434328,3.748153283054353,0.013178853307049933,0.10603178704555917,36.67533046791586,8.244965203651791,-0.14820124538868432,14.491113229758248,15.270716753954405
CN,2021,1,NW,Piemonte,004,6.735982174378415,7.126699901594215,6.931341037986314,4258573.0,46.25983196219524,0.24731558696791553,9.831060154800642,2497775.0,87.82387500177646,66.69738340509082,0.2882027640332329,14.210150370913528,14.328341310116052,4.6,44.92615527409938,1.2193877212252102,16.325567929017637,0.06109122397898549,0.32489141869440014,58.490165550447905,15.461081537865555,0.13675585493998532,14.452257213884272,15.264444685602562
CN,2022,1,NW,Piemonte,004,6.72847038735012,7.117555871333212,6.923013129341666,4245695.0,47.645255061632916,0.24882389797948257,9.871554177399968,2497775.0,101.72616861211242,67.357066214182,0.46998200867924095,14.295695409344063,14.426637919319788,3.7000000000000006,45.20422119349155,1.233622943306194,16.594341073568494,0.06202515941203674,0.34147799195967604,80.3340260348351,26.673115198966965,0.1909018250779357,14.588913808049883,15.26141608635251
CN,2023,1,NW,Piemonte,004,6.730324291173414,7.11924727965331,6.924785785413362,4259657.0,47.402080279373415,0.2724641834421395,9.918372162653487,2497775.0,117.66261168661197,69.83831656164621,0.6531615780671662,14.342781042569822,14.507693573866826,3.6,41.655433997274294,1.1304604594387817,17.79791136423664,0.07002744676586724,0.3686380493408664,81.3925925779756,27.90312323241699,0.2093422368108917,14.645884731497908,15.264699198572007
CN,2024,1,NW,Piemonte,004,6.729499268187614,7.118363939672058,6.923931603929836,4315323.0,47.94899349206493,0.2893425599259938,9.988056374142507,2524361.0,119.74633302241887,73.31039905919582,0.6310499965164093,14.352490699316046,14.577531396238825,2.7,41.58825226489441,1.083820328362764,19.95094142180136,0.07710220115228382,0.41163960289893103,82.93235404701743,28.590799244675434,0.2425717390949415,14.657415865352213,15.277682734854588
CO,2014,0,NW,Lombardia,013,7.159318059252549,7.439001387203896,7.299159723228223,4197285.0,45.217559836343405,0.22965004055254135,9.845585777481269,2260272.0,118.45748654590327,91.800463572619,0.34955923655977855,14.253499052044916,14.29871461443681,9.0,53.412204053813674,1.0521250852355728,1.9187018635224826,0.004732955748222472,0.041927428536956884,83.01906237533869,43.96672741499381,-0.38421258938085734,14.501416080901258,15.249948445657134
CO,2015,0,NW,Lombardia,013,7.158961387942457,7.437624849478142,7.2982931187102995,4220697.0,43.84461982414903,0.2156335042841329,9.856813609395877,2265602.0,113.89179686232245,89.1398533188232,0.3266146637052373,14.253485175775596,14.307685758791632,7.799999999999999,51.879620096042636,1.381572379051498,2.6098274397370855,0.008488319911037235,0.06823944165353954,106.77489854685183,65.95999542325218,-0.3203112568698686,14.51600418716716,15.25551083825059
CO,2016,0,NW,Lombardia,013,7.162825690354993,7.441476663637594,7.302151176996294,4217210.0,44.08271754721849,0.23341147555427577,9.873204536543135,2261619.0,115.65789218284453,95.67683560569844,0.26380432972017503,14.262302861817254,14.324300731606444,7.4,46.70823955156274,1.3529428509120394,8.063877251572112,0.0131472375698997,0.09779376617545144,121.52011973258743,75.13406981272286,-0.28726728408826957,14.57109013709187,15.254684329923702
CO,2017,0,NW,Lombardia,013,7.174164718644654,7.455895064199341,7.3150298914219976,4264105.0,45.37435286638224,0.23551490523232008,9.877201537000582,2281934.0,122.08621998544525,97.00555911863616,0.3298240447008589,14.274589284506764,14.348991618246792,8.4,49.76566827603387,1.5133290379154227,10.154576261276688,0.02074902402526867,0.1472456460446486,139.11703556159475,87.04938295654836,-0.20605620970807376,14.615952632066215,15.265742869290111
CO,2018,0,NW,Lombardia,013,7.174557290613575,7.460117161133714,7.317337225873644,4354895.0,43.68811353971883,0.20085718399985136,9.87797226876894,2335233.0,121.07884834674978,97.72007960036228,0.30946571069399836,14.290499049859632,14.371974526989852,7.3,48.57193799630986,1.5971016703436298,14.30604825767643,0.042002320962177604,0.24726139872385622,151.89112926344788,92.0608318140269,-0.14267874278795514,14.609780537731918,15.286811057759945
CO,2019,0,NW,Lombardia,013,7.1743805490375925,7.460461163706664,7.317420856372128,4363001.0,45.99210551342149,0.23324637851742677,9.899161388530164,2335233.0,127.79801086255175,96.6453972606749,0.41152622894487867,14.298731536878893,14.390855927691584,6.4,47.28648255881113,1.595069320427404,16.023503606658938,0.06908736191080532,0.36951575620723504,154.40096205427037,96.74300517730288,-0.12232443724693152,14.631583527526258,15.288670681305812
CO,2020,1,NW,Lombardia,013,7.174085966723629,7.458145003910095,7.316115485316861,4360552.0,46.01125869665263,0.2326385246484116,9.907941062935565,2335233.0,135.80757071699898,108.18717339016281,0.3637703778805344,14.303013979455951,14.405554007743989,5.6,47.111552385073495,1.541454226514548,18.256084507653863,0.08468283659721007,0.4463252798984258,56.06760476305676,27.73478424766671,-0.18192130900768505,14.491113229758247,15.288109212816003
CO,2021,1,NW,Lombardia,013,7.176002322865809,7.458573761856979,7.317288042361395,4346002.0,46.8415531193339,0.24482076892343174,9.877843036544334,2335233.0,121.36753141122018,96.43079073118697,0.32836840794825917,14.210150370913528,14.328341310116052,7.5,46.60960515978038,1.5559350962855485,19.076292968847753,0.07892334847801853,0.4103364518848999,90.43583355426117,49.68654238250187,-0.16345563642991948,14.452257213884272,15.284766899991688
CO,2022,1,NW,Lombardia,013,7.18056263541914,7.463285002484741,7.321923818951941,4414340.0,45.254954987427716,0.22273986513471955,9.921621741181296,2385954.0,132.54250741536245,105.84832627624867,0.3530435824107867,14.295695409344063,14.426637919319788,6.6,40.51104594268631,1.5302298208102343,23.52055389526334,0.09297681037878729,0.4845473514557955,147.40052223080184,97.47181520861672,-0.1277600139132894,14.588913808049881,15.300368890471672
CO,2023,1,NW,Lombardia,013,7.182378710130269,7.46565227095256,7.324015490541415,4412082.0,45.19773075166449,0.2617128099481079,9.977468156720901,2361319.0,155.00273999802275,101.72389747761262,0.69108305833369,14.342781042569822,14.507693573866824,5.5,39.87613254968514,1.168475824178601,23.98833298141477,0.08936037035162546,0.340765086788379,146.36911745701872,91.27155204649806,-0.08403363605757731,14.645884731497906,15.299857244858249
CO,2024,1,NW,Lombardia,013,7.1857743964866785,7.470239607358441,7.32800700192256,4427439.0,45.67643207443132,0.24004821006738078,10.044234292967072,2365559.0,147.98844120248881,107.04111860414393,0.5301831085086208,14.352490699316045,14.577531396238825,5.4,39.6361736301883,1.2143392841924383,31.981274646848615,0.1355364361284899,0.4663939336820135,153.4870865814915,105.78645111756501,0.024584693877327795,14.657415865352215,15.303331871017393
CR,2014,0,NW,Lombardia,019,6.807787620787638,7.131407760315034,6.9695976905513355,2092430.0,45.217559836343405,0.22965004055254137,9.830509624169052,1176025.0,52.213819706623184,42.91192192336085,0.1160644513052325,14.253499052044916,14.29871461443681,7.4,57.19550404076158,0.9194033074502426,9.835005181505204,0.018709996202797743,0.10820998309164503,46.18485205184822,14.516521912001696,-0.10497971985249864,14.501416080901256,14.553836627978564
CR,2015,0,NW,Lombardia,019,6.817371438380075,7.136712699442852,6.977042068911464,1957648.0,43.84461982414903,0.2156335042841329,9.845043482468785,1098868.0,51.23403435719809,43.44990852161091,0.09888992065045228,14.253485175775596,14.307685758791633,6.9,56.325891518071316,0.932593570401964,14.754765945298445,0.018049955923287543,0.10294783817844019,64.31487304675517,26.710267905157796,-0.06812631913442467,14.516004187167162,14.487254310630181
CR,2016,0,NW,Lombardia,019,6.822131349571476,7.153569350405616,6.9878503499885465,1964503.0,44.08271754721849,0.23341147555427577,9.86069933785969,1098868.0,51.20108825802722,41.67573286781489,0.12179744192832957,14.262302861817252,14.324300731606444,7.4,56.71889448141634,0.9362464636874159,13.999643772935611,0.0220563203082542,0.08736007794811632,66.35872869629337,27.603535178781822,-0.08528974995025362,14.57109013709187,14.490749845085618
CR,2017,0,NW,Lombardia,019,6.808210496331733,7.139773694412639,6.973992095372187,1967680.0,45.37435286638224,0.23551490523232005,9.87228473385326,1098868.0,56.18727041226003,44.20731853988163,0.15425215789976163,14.274589284506764,14.348991618246792,6.3,55.85082958286604,0.9841679081022003,14.084026376163168,0.02412624760195338,0.09772288953561391,66.74360605451366,31.983126201211356,-0.09986438675090609,14.615952632066216,14.492365741747243
CR,2018,0,NW,Lombardia,019,6.808911972917836,7.142203961989551,6.975557967453693,1970843.0,43.68811353971883,0.20085718399985136,9.875058897639596,1098868.0,60.31466332517116,46.6190000290269,0.1766611989263583,14.290499049859632,14.37197452698985,5.1,50.288690046295294,0.8499491057272062,15.042273650545622,0.032988085506472455,0.11160522799487937,65.57900591825856,32.65107832732628,-0.12014219980460412,14.609780537731918,14.493971927964767
CR,2019,0,NW,Lombardia,019,6.792269923766821,7.125972275488922,6.959121099627873,1982605.0,45.99210551342149,0.23324637851742677,9.899045333867802,1098868.0,67.51940100882652,44.1251720446633,0.30261355422697406,14.298731536878893,14.390855927691584,5.0,49.88560774803082,0.8211444629967944,13.967345589571481,0.016625094444426756,0.08391503999142783,65.42902062031399,30.714828749466495,-0.1585836453463202,14.631583527526258,14.49992219451864
CR,2020,1,NW,Lombardia,019,6.7501162339665175,7.103817107233183,6.9269666705998505,1986022.0,46.01125869665263,0.2326385246484116,9.912563492541256,1098868.0,68.0238720817646,50.65350703945785,0.2249637958734632,14.303013979455951,14.405554007743989,5.7,55.31361278802288,0.9112254949290715,14.054391154638703,0.015937016710301413,0.08610087474594379,21.905683208365485,4.947547111423188,-0.21960230964541932,14.491113229758247,14.501644201068698
CR,2021,1,NW,Lombardia,019,6.6982535104014636,7.077981640156969,6.8881175752792165,1961124.0,46.8415531193339,0.24482076892343174,9.902232900310397,1098868.0,56.25602946552349,47.41273445760866,0.11464568654133009,14.21015037091353,14.328341310116052,5.0,55.45140800657558,0.9197219400124387,11.741841598932691,0.019102792959480707,0.0803961463887978,36.65530226317434,7.565409609188813,-0.15681624600804642,14.452257213884272,14.489028336223724
CR,2022,1,NW,Lombardia,019,6.653315323022838,7.0062584915949655,6.829786907308901,2023401.0,45.254954987427716,0.22273986513471955,9.94610820963555,1137654.0,67.6393311139803,50.815190055646525,0.2200829233514403,14.295695409344063,14.42663791931979,5.4,54.682886336086064,0.9306744347527116,13.851768019314079,0.022922737837414858,0.10116652782101881,50.42993811758194,14.628758690245382,-0.09997196945503635,14.588913808049881,14.520290316971458
CR,2023,1,NW,Lombardia,019,6.672598358488978,7.014458814281101,6.843528586385038,2024540.0,45.19773075166449,0.2617128099481079,9.98956456238593,1137654.0,76.59689834646007,49.50462571282554,0.35316882617580214,14.342781042569822,14.507693573866824,2.6,53.54591656522658,0.9265650652041182,15.491676944107569,0.02989984383190913,0.1222247437283482,59.50470419863167,21.45697368602847,-0.05938436714269615,14.645884731497906,14.520853072224096
CR,2024,1,NW,Lombardia,019,6.682264908522444,7.021699476737833,6.851982192630139,2371473.0,45.67643207443132,0.2400482100673808,10.05482020015648,1330556.0,80.22419812165155,48.984007704975106,0.40496691417047964,14.352490699316045,14.577531396238825,2.0,51.366428332357,0.9408469689978189,22.773953576793314,0.06808790082173519,0.19902224226071105,62.98115982440827,26.04269281042594,0.029212323542145934,14.657415865352215,14.679021839035721
CS,2014,0,S,Calabria,078,6.400130695355706,6.722010292806808,6.561070494081257,3848159.0,43.632649286798646,0.20130577229839758,9.32216036560204,2491578.0,68.4934240472306,69.90287294235331,-0.01760558203389294,14.253499052044914,14.29871461443681,27.8,45.721900643224,7.880865442919542,6.360703812539051,0.012540574513921628,0.37201206429482,93.9902129428055,8.32868117631184,-0.015274739367867383,14.501416080901258,15.1631054100804
CS,2015,0,S,Calabria,078,6.391808062066812,6.70819930467518,6.550003683370996,4024501.0,42.751462869030554,0.2054545694469067,9.335775316481593,2599653.0,62.832535987873506,64.51856110382718,-0.020586582231897806,14.253485175775596,14.307685758791632,22.5,46.048261913965604,7.683330717352481,5.7496324600903455,0.012131190284287144,0.37409169283495614,98.94531249330221,8.837673713908192,-0.002244703610920959,14.51600418716716,15.207911485993966
CS,2016,0,S,Calabria,078,6.38809214822292,6.704916118244199,6.54650413323356,4060531.0,43.155481118178585,0.21038429628459032,9.355891603744361,2626278.0,59.16997782263199,66.1013180818546,-0.08509003271035637,14.262302861817254,14.324300731606444,23.7,45.921371056307215,7.750311160258439,5.9901750024512745,0.015086166735271524,0.42484978588023875,109.07913388255723,9.507449290739864,0.03998313069593034,14.57109013709187,15.216824311203228
CS,2017,0,S,Calabria,078,6.391580745117099,6.711502998269563,6.55154187169333,3907324.0,43.00485008658495,0.18994853240621576,9.369779438848717,2542467.0,64.11357103860503,70.29147730653456,-0.07601267333358877,14.274589284506764,14.348991618246792,21.2,46.36476635454661,7.802217096661591,5.868854561589872,0.016837820035830103,0.4432231458947157,122.68739676556848,10.745530668085527,0.03642872031125865,14.615952632066215,15.178363298676674
CS,2018,0,S,Calabria,078,6.395489810718994,6.715242919577278,6.555366365148136,3893480.0,45.42228515551325,0.23751991248661616,9.369365056813425,2542467.0,68.78929736213372,70.22756707989642,-0.01775686409941318,14.290499049859632,14.371974526989852,23.5,45.32411107725594,8.135685727396844,6.168312969078056,0.01744947151865695,0.4540327242043765,128.4771301724136,12.39837001693929,0.09727149049881001,14.609780537731918,15.174813917219579
CS,2019,0,S,Calabria,078,6.395022498239781,6.714831543207632,6.554927020723706,3809597.0,44.4773933981426,0.2252583066217108,9.388537837227299,2495247.0,73.54553654378732,70.76516819576251,0.034405724724596624,14.298731536878893,14.390855927691584,21.4,45.81212617132831,8.619889425192762,6.209006982856571,0.01852639441920587,0.468745982122408,137.22781964523915,18.20721380560952,0.11423401054970875,14.631583527526258,15.153033967230176
CS,2020,1,S,Calabria,078,6.365000802522562,6.687346424474876,6.5261736134987185,3796371.0,45.653628154706794,0.24602440701783637,9.394593746435557,2495247.0,74.65729933060136,91.9525380694296,-0.21477796037697625,14.303013979455951,14.405554007743989,21.9,45.744489024525976,8.023599571712838,6.996125306290178,0.028185656239777698,0.6264320945492379,77.46824950596469,3.5905487080582716,0.08726875254755506,14.491113229758245,15.149556168393579
CS,2021,1,S,Calabria,078,6.33515458650686,6.675211956661265,6.5051832715840625,3686051.0,44.95388301509355,0.24318755898125596,9.39074091311717,2467992.0,62.09461876331549,76.54325543552915,-0.1824208296787189,14.21015037091353,14.328341310116052,18.8,46.67004769783244,8.029250959423484,7.315134230153782,0.029199470478082985,0.6474335749694831,89.9728466391949,5.6446533918316995,0.10922467197904843,14.452257213884272,15.12006625325292
CS,2022,1,S,Calabria,078,6.3484564854643,6.687432927189686,6.517944706326993,3685727.0,45.15376991209908,0.24151544040754444,9.434886904449534,2467992.0,78.61402236154163,78.67329405470187,-0.0007485920113806921,14.295695409344063,14.42663791931979,16.0,45.849146876527186,8.061551581389478,7.73593171810708,0.03558682443828918,0.7209508401116949,119.21369867565242,12.49317991452052,0.19008587184631112,14.588913808049881,15.119978350442986
CS,2023,1,S,Calabria,078,6.353721376132691,6.6913797302641065,6.522550553198398,3683564.0,45.33379999713014,0.22038884074598827,9.496553739135736,2467992.0,99.52978565527698,86.10281288122282,0.169774221154031,14.342781042569822,14.507693573866824,17.5,41.98032284573405,8.618795701390761,8.110324711188547,0.03377832717605114,0.5945575510198653,133.90817133595894,14.76212832871719,0.17871982572366785,14.645884731497906,15.119391319733488
CS,2024,1,S,Calabria,078,6.319797109434543,6.6579013632038215,6.488849236319182,3640634.0,45.36676449447268,0.250336525758639,9.561993479400387,2413707.0,101.90333827762987,88.87363993608537,0.158140815408058,14.352490699316045,14.577531396238827,13.599999999999998,41.90339879861624,7.371699903185198,12.880138016459846,0.07070044986558302,0.9456194345424942,121.20177620172007,17.15887796605702,0.2817303261409443,14.657415865352215,15.107668400270251
CT,2014,0,I,Sicilia,087,6.551704544596151,6.874302606379005,6.713003575487578,11640659.0,41.6088795814772,0.19023157390657078,9.420434199622031,6484204.0,67.01106017462122,67.94305308049815,-0.010258245976440776,14.253499052044916,14.29871461443681,19.2,40.79296217301255,1.545241023256049,9.494223768234743,0.017360382263227177,0.2612027787903767,59.30958033630684,22.881763095129816,-0.07728534564053025,14.501416080901258,16.270014613785264
CT,2015,0,I,Sicilia,087,6.501642218053304,6.844020535717375,6.672831376885339,11402178.0,42.62135095403836,0.20328067546135406,9.430448305573975,6347184.0,65.60707137166717,68.65097857698065,-0.03380278097025146,14.253485175775598,14.30768575879163,16.2,39.897712271267956,1.1447965416998402,10.177033377056674,0.01690345424638728,0.2496810045095891,63.61694923245682,24.284972587047154,-0.09078838401627284,14.51600418716716,16.249314947748072
CT,2016,0,I,Sicilia,087,6.463662779455735,6.826374675635358,6.645018727545545,11379332.0,42.74720391116313,0.20844158497539703,9.433792252117497,6347184.0,63.55062222515035,69.69716869403732,-0.0684494291025601,14.262302861817254,14.324300731606444,18.5,40.296477681103156,1.2122494024325523,11.563454246749783,0.020706262696471793,0.2718183317218067,68.03784674583828,28.6874604223552,-0.05071404373308228,14.57109013709187,16.24730928546682
CT,2017,0,I,Sicilia,087,6.456367194311191,6.8194087501693925,6.637887972240292,11343881.0,42.69233994157196,0.20769644867492132,9.454883570370725,6347184.0,65.15770682390364,78.83770018705177,-0.1532705875655119,14.274589284506764,14.34899161824679,18.8,40.156695540192175,1.285343384003729,11.816322221391015,0.0209518129093679,0.27403157015565077,70.91301096857441,30.290482891314387,-0.024642929621856387,14.615952632066215,16.244189037572085
CT,2018,0,I,Sicilia,087,6.450381149102618,6.814773437645978,6.632577293374298,11345357.0,43.77377781654883,0.21846025858873333,9.459334729701489,6370404.0,69.63447758139442,82.28566425475725,-0.14874924793614724,14.290499049859632,14.371974526989854,18.9,39.67688166350741,1.2133183471579425,10.22624957631505,0.022735714631753876,0.17392332632526233,69.46707835849267,30.127658559918014,-0.054338738103000904,14.609780537731918,16.24431914330786
CT,2019,0,I,Sicilia,087,6.431253301881626,6.798287192882981,6.614770247382303,11310167.0,43.338953058870395,0.2310534972816142,9.48208897845709,6370404.0,78.7675770226461,88.77369550049958,-0.11738565230729728,14.298731536878893,14.390855927691584,16.1,39.50597728197719,1.2093213608315871,10.484297161406271,0.026126899905403345,0.1873228649685413,70.41141600260525,31.05340379900908,-0.05097966589933143,14.631583527526258,16.241212613677366
CT,2020,1,I,Sicilia,087,6.408150202650724,6.777390272337101,6.592770237493912,11263137.0,43.75610535814634,0.21987776925390745,9.492506231447438,6370404.0,78.1569822507424,98.38623365589108,-0.23845843662953453,14.303013979455951,14.405554007743989,16.0,39.494647368832545,1.1741429427162162,9.58539423067577,0.024652751024196357,0.1716384359256734,29.658693942587547,6.941676329255229,-0.16325964976480997,14.491113229758247,16.23704573867778
CT,2021,1,I,Sicilia,087,6.3563443792061,6.729891568732659,6.543117973969379,11256986.0,43.97324815956593,0.23138952884351688,9.492055353460096,6329304.0,69.31441338364476,82.4067843206377,-0.14809585390382873,14.210150370913528,14.328341310116052,15.5,40.4203495181019,1.1751253019118169,10.137381706359063,0.026803371534776813,0.1854637217595563,43.53330396841501,12.865260100111264,-0.10807943242732175,14.452257213884272,16.236499471665564
CT,2022,1,I,Sicilia,087,6.3506378722540004,6.723996823305333,6.537317347779666,11251927.0,44.89178061665652,0.2338871942068911,9.548477906597913,6291855.0,69.41928281358133,76.26205150439777,-0.07320587518794598,14.295695409344063,14.42663791931979,16.3,39.2122934676252,1.1116465544222476,9.44329446047313,0.025882212145346556,0.1755685539324202,60.48201966657318,24.178729371216736,-0.06170231094548875,14.588913808049881,16.236049960835324
CT,2023,1,I,Sicilia,087,6.320349434727959,6.695689302367735,6.5080193685478465,11262254.0,44.196541622216394,0.23024327249487972,9.612606012825536,6329304.0,77.01320451763786,85.34789870541005,-0.09401737379445956,14.342781042569822,14.507693573866824,15.3,36.77681110022883,1.1296456525547358,9.012005749713376,0.026152905384067244,0.18225873882187021,77.37996035121029,33.97660525727762,0.0014964588303220568,14.645884731497908,16.236967338262847
CT,2024,1,I,Sicilia,087,6.279528338731563,6.658108190457005,6.468818264594284,11232268.0,44.61438488891594,0.24075714711733948,9.68294327119881,6329304.0,75.62269830744003,80.79206455575701,-0.05840554908596024,14.352490699316045,14.577531396238824,12.5,33.167342302611495,1.0528538506991931,8.668028706089531,0.02288382245129657,0.15097248930056528,81.17793232687048,38.845341700486614,-0.009985054124728759,14.657415865352215,16.234301265361935
CZ,2014,0,S,Calabria,079,6.522323289493867,6.764684635292572,6.643503962393219,2753883.0,43.632649286798646,0.20130577229839755,9.391167512060967,1558230.0,44.93738645067442,46.92504632730797,-0.031212365124879057,14.253499052044916,14.29871461443681,20.4,62.7006617785916,8.460780315833615,4.142728579283676,0.008794837681968249,0.10031468132572906,90.34550011067923,25.375226949712882,0.02695299993097643,14.50141608090126,14.82852247370815
CZ,2015,0,S,Calabria,079,6.529082037032402,6.774915337320867,6.651998687176634,2746114.0,42.75146286903055,0.2054545694469067,9.402119073961002,1558230.0,39.903756666709825,45.029435378330206,-0.08017734755423545,14.253485175775596,14.307685758791632,22.4,62.7006617785916,8.406719767846942,4.142728579283676,0.008794837681968249,0.0998429920790519,94.71688833948822,25.68259579564363,0.030308285518195373,14.51600418716716,14.825697379379141
