year,prov,covid,location,region,prov_istat,log_buy_min,log_buy_max,log_buy_avg,population,reg_age_avg,over65,log_median_income,dwellings,prov_immigration,prov_emigration,prov_net_movements,log_real_gdp,log_nominal_gdp,unemployment_prov,ratio_hotel_beds,ratio_hotel_mun,ratio_str_beds,ratio_str_mun,ratio_str_mun_beds,ratio_arrivals,ratio_arrivals_foreigners,tourism_score,log_tour_employed,log_population,log_prov_immigration,log_prov_emigration,log_reg_age_avg
2015,GR,0,C,Toscana,053,7.381947155413145,7.715894828782242,7.548920992097693,2678999.0,46.03271935995886,0.2557438779597369,9.584614492511147,1911627.0,101.98527775714554,84.40761043040202,0.9354755546673823,14.253485175775594,14.307685758791632,7.799999999999999,28.194356978185887,11.302298397625568,13.74540376524657,0.25978460102490114,5.604245562182355,545.981157579718,127.85018752053901,1.032081858359012,14.51600418716716,8.768263145371286,6.176811530978169,5.760365571161416,3.829352434075834
2015,IM,0,NW,Liguria,008,7.16245266488864,7.488443254572932,7.325447959730785,3103114.0,47.8755734984893,0.2794147934191588,9.536723905012414,2788942.0,489.0795184288123,398.25404817526396,27.31750051367069,14.253485175775596,14.307685758791632,11.0,22.968187598011408,5.548773583728968,13.019172419286678,0.07481806561844911,1.5800282444954261,288.62375310540585,130.00953697643493,0.22347733608300716,14.51600418716716,8.768263145371286,6.176811530978169,5.760365571161416,3.868605426509778
2015,IS,0,S,Molise,094,6.092420264310413,6.493610522801997,6.293015393556204,608020.0,50.9563861717938,0.3349166415733357,9.318299750989917,412977.0,165.39671403298803,155.1578698309459,2.828711280062303,14.253485175775596,14.30768575879163,14.1,31.997091618178835,1.3074278489527986,11.923064675600635,0.04564688172589747,0.34435520599701114,11.125897944350342,0.7829168021549855,-0.47656171924374235,14.51600418716716,8.768263145371286,6.176811530978169,5.760365571161416,3.930970093753124
2015,KR,0,S,Calabria,101,6.259469613409501,6.516657197443181,6.388063405426341,1908938.0,42.75146286903055,0.2054545694469067,9.20227528209381,1107286.0,64.39024939807771,55.545554323822685,0.43583719467783827,14.253485175775596,14.307685758791632,31.5,46.50366950317705,6.77682667121269,1.245704467353952,0.0024994426157849015,0.03713856789027632,72.84129535272291,4.893153545051987,-0.2666254532224999,14.51600418716716,8.757154527656606,6.008260158670513,5.79551235492126,3.7554034139559165
2015,LC,0,NW,Lombardia,097,6.9346014606503665,7.187554943478178,7.061078202064272,3053821.0,43.84461982414903,0.2156335042841329,9.868052848939826,1819417.0,379.5210205504395,366.4766739014616,8.227800840275673,14.253485175775596,14.307685758791632,6.2,32.297296776268624,2.7491515358112375,5.259262426304483,0.03271628282934703,0.39801056612008373,104.20009608331587,71.04012342687508,-0.2565928660179917,14.51600418716716,8.757154527656606,6.008260158670513,5.79551235492126,3.7806520162882418
2015,LE,0,S,Puglia,075,6.336846920248576,6.60485531165916,6.470851115953869,8235303.0,43.932451498849154,0.24255959780537917,9.343534256667267,5317702.0,124.25445645390292,130.2729715993798,-0.19062070255613428,14.253485175775596,14.307685758791632,22.0,21.04845573543518,4.888997622529565,15.68154964874758,0.0671834571042064,1.7946385949670167,115.09432666899185,20.383736480155566,0.034244177408801285,14.51600418716716,8.757154527656606,6.008260158670513,5.79551235492126,3.782653261093747
2015,LI,0,C,Toscana,049,7.569111731933699,7.87765064850469,7.723381190219195,3379306.0,46.03271935995887,0.2557438779597369,9.710847920053526,2004045.0,125.08455953054738,95.80994379780421,2.6092036411638406,14.253485175775596,14.307685758791632,8.6,35.47890791363773,27.052682761310372,14.53768846276828,0.3667208650486534,12.374122470901327,926.6805521724597,319.16830924719744,1.2198750287691176,14.51600418716716,8.753371421000903,6.013348978059989,5.831493309305832,3.829352434075834
2015,LO,0,NW,Lombardia,098,6.76476864356238,7.023103928317908,6.893936285940144,2547700.0,43.84461982414903,0.2156335042841329,9.843952339057374,1375674.0,300.8142734978911,256.266306272995,28.16891326931576,14.253485175775596,14.307685758791632,8.0,31.128694191151776,0.6589342693527177,4.914733658544147,0.008186594308652713,0.04466836401621335,8.623442085550082,3.5907878499599666,-0.6007313782525598,14.51600418716716,8.753371421000903,6.013348978059989,5.831493309305832,3.7806520162882418
2015,LT,0,C,Lazio,059,6.954974361310307,7.271480228625825,7.113227294968067,8493356.0,42.64955373004006,0.18572315599972766,9.458817977671792,4781840.0,159.2898044415486,125.85460981648295,2.3376142410491485,14.253485175775596,14.307685758791632,16.5,41.54023638636848,4.134336512661749,7.547791166046623,0.040644629033673337,0.4280317496248702,130.16743812508304,20.193656921842084,0.05707602709907986,14.51600418716716,8.753371421000903,6.013348978059989,5.831493309305832,3.7530168103434387
2015,LU,0,C,Toscana,046,7.10316126353133,7.3607892792614775,7.2319752713964025,4298011.0,46.03271935995887,0.2557438779597369,9.687278622315512,2565588.0,172.75966733729558,140.6392461563243,2.736568731931965,14.253485175775596,14.307685758791632,11.4,40.241320107441496,5.857315476439567,20.49485523489289,0.2006762975737264,1.6667464535705558,182.20630949546995,72.28048821688016,0.6268342599683799,14.516004187167162,8.747193183526933,6.228964812838628,5.863770231409364,3.829352434075834
2015,MB,0,NW,Lombardia,108,7.226335233310352,7.43792763969529,7.332131436502821,9339550.0,43.84461982414902,0.21563350428413292,9.920896126259866,4747490.0,717.7729507940866,465.5352206810949,4.87337536133528,14.253485175775598,14.30768575879163,8.8,51.43452827141058,0.6462218841071113,8.42707194708516,0.0059004400727099855,0.040247522937327855,27.56207882408202,8.502707781566501,-0.4696755377825017,14.51600418716716,8.747193183526933,6.228964812838628,5.863770231409364,3.7806520162882418
2015,MC,0,C,Marche,043,6.737989209427804,7.082645211283149,6.910317210355475,2838731.0,45.33060119894768,0.23648236799355962,9.63385158866206,1533450.0,175.8264474324826,138.9515320771927,5.516866719531078,14.253485175775596,14.307685758791632,9.0,30.514428697268784,1.6244070039878498,9.045553307168063,0.05667969963344401,0.6698674658760201,77.9002873450769,13.34411943221021,0.11276736944579206,14.51600418716716,8.747193183526933,6.228964812838628,5.863770231409364,3.8139823275815017
2015,ME,0,I,Sicilia,083,6.561448612424774,6.953036810817657,6.757242711621216,6058669.0,42.62135095403836,0.2032806754613541,9.347576976701546,3959119.0,229.66824818667575,272.78067305474605,-4.515688081282506,14.253485175775596,14.307685758791632,22.5,38.337135063201586,7.284902995447219,10.935932006345874,0.07553616086047583,1.051890769155602,176.20577094238865,96.19686684420307,-0.1086269135026988,14.51600418716716,8.750841375375533,6.399464049791136,5.864591180348196,3.752355323822695
2015,MI,0,NW,Lombardia,015,7.265230736454616,7.465583785776296,7.365407261115456,48259290.0,43.84461982414903,0.2156335042841329,9.937598806682713,27171986.0,809.5375186761444,525.0521449569645,8.455616842492786,14.253485175775596,14.307685758791632,8.0,60.65705395267651,1.5074431624203757,5.194835338360083,0.008885504317196532,0.04706307903008608,102.77826245839492,37.399271700242835,-0.2672254642585642,14.51600418716716,8.750841375375533,6.399464049791136,5.864591180348196,3.7806520162882418
2015,MN,0,NW,Lombardia,020,6.395739828249589,6.702481370180828,6.549110599215209,5317220.0,43.84461982414903,0.21563350428413292,9.74588008985002,2724736.0,197.9125085463784,161.89579907029085,1.7557930377287598,14.253485175775596,14.307685758791632,8.0,30.812196412435924,0.6028212510086272,11.267182024677341,0.03917333199224702,0.21714346981019933,39.238540023174245,12.904990592627776,-0.2549320321147324,14.51600418716716,8.750841375375533,6.399464049791136,5.864591180348196,3.7806520162882418
2015,MO,0,NE,Emilia Romagna,036,6.833728419018169,7.142668705636927,6.988198562327548,7097301.0,45.17727986968235,0.23894167032140842,9.796280577883271,3795392.0,249.949700402412,187.3171432177044,3.372706822660739,14.253485175775596,14.307685758791632,7.4,62.42632230212849,5.496193924683358,0.9899152094283581,0.003843785637174807,0.2045946695279737,87.70106530534004,18.140517786147193,-0.10208595031625262,14.51600418716716,5.616771097666572,9.209673726459766,8.872196520006103,3.8105943027130373
2015,MS,0,C,Toscana,045,6.969376362228373,7.333635364898572,7.1515058635634725,2854636.0,46.03271935995887,0.2557438779597369,9.697940051149619,1791323.0,84.13518704706033,75.82409378745507,0.5583216442129333,14.253485175775596,14.307685758791632,12.4,33.41943718317018,3.1905831781425325,16.715286395879993,0.08767089500566976,1.0327309710865913,72.43703078452425,21.3002088373718,0.31304587940249196,14.516004187167159,5.616771097666572,9.209673726459766,8.872196520006103,3.829352434075834
2015,MT,0,S,Basilicata,077,6.174059832281972,6.5081925916722705,6.34112621197712,2298353.0,46.63168317876509,0.2483885094789939,9.309802601751585,1355101.0,95.51311009145738,97.69876478462572,-0.2444005485434628,14.253485175775596,14.307685758791632,14.5,41.1786423405769,6.123055483645903,13.281498098380013,0.0662203835279367,0.575888535261897,114.01522853011522,10.621624032214386,-0.05646476522470609,14.516004187167159,5.634789603169249,9.126482960286387,8.858812935151132,3.8422802066466804
2015,NAP,0,S,Campania,063,7.005470840695121,7.419293060965714,7.2123819508304186,31503760.0,41.422463310964034,0.18279832661638193,9.48084740988821,14098238.0,234.3086687176634,263.18049545440823,-0.48968818275264864,14.253485175775596,14.307685758791632,22.1,60.96036391557446,5.06006615141857,4.926218983886681,0.04243373418356718,0.2554376562103903,177.4367717911043,90.43253330383055,-0.2189594170752021,14.51600418716716,5.634789603169249,9.126482960286387,8.858812935151132,3.723823325733698
2015,NO,0,NW,Piemonte,003,6.639103516645294,6.966739569647087,6.802921543146191,3382316.0,45.94846739889147,0.2545785094413764,9.826814878660528,1930989.0,327.5287199372759,285.1129080071484,4.8376715717876015,14.253485175775596,14.307685758791632,9.1,44.161593201143155,4.258295754041101,9.64957732104023,0.0564680136377435,0.7606806477039677,248.2864857814863,147.97211465739687,-0.05747983612180981,14.51600418716716,5.564520407322694,9.194937742783097,8.93502257154611,3.8275204945760586
2015,NU,0,I,Sardegna,114,6.663961969588816,6.852182371238212,6.758072170413514,1176744.0,45.02744618722462,0.21981394934131826,9.366984507754756,708591.0,96.78809812667028,125.37976825161665,-4.532770452988106,14.253485175775594,14.307685758791632,14.7,35.08128091088477,6.379281158830581,3.8092423910132718,0.01898180914983668,0.2042691106066154,114.60627668924448,51.27144061649942,-0.28129464984845876,14.51600418716716,5.564520407322694,9.194937742783097,8.93502257154611,3.8072722191192527
2015,OG,0,I,Sardegna,116,6.760855878764936,6.9558158133512515,6.858335846058094,307303.0,45.02744618722462,0.21981394934131826,9.439916201245532,213740.0,70.56614259890476,91.41172082834053,-1.5911702023744312,14.253485175775596,14.307685758791633,16.2,39.81210183589002,5.8470669620825175,2.8682390384467573,0.054291669451757854,0.6226875780201033,175.09427594243468,87.89905326451819,0.03263158081580078,14.51600418716716,5.545177444479562,9.294268733379646,8.971961248474864,3.8072722191192527
2015,OR,0,I,Sardegna,115,5.997213396623806,6.377792330336896,6.187502863480351,887303.0,45.02744618722462,0.21981394934131826,9.35976236747109,547693.0,255.10337497722372,280.124528608324,-10.036869079487268,14.253485175775598,14.30768575879163,19.699999999999996,15.038468606293069,1.8981774570862195,4.8712674621646475,0.03652471048441068,0.3907963706798926,99.90645090125118,35.68959101135668,-0.3467703071200547,14.51600418716716,5.545177444479562,9.294268733379646,8.971961248474864,3.8072722191192527
2015,OT,0,I,Sardegna,113,7.215337685433109,7.519906995131983,7.367622340282546,1270824.0,45.02744618722462,0.2198139493413183,9.496007147855332,1103450.0,79.30217990612459,80.70549408368026,-0.07570954126507116,14.253485175775598,14.307685758791632,15.5,48.02636760840302,38.11489940996785,13.847750308758293,0.10280241698711935,16.473194972017662,680.8714650597356,363.3345539179076,0.9182614397011937,14.51600418716716,5.5093883366279774,9.350895919476589,8.991529898978884,3.8072722191192527
2015,PA,0,I,Sicilia,082,6.223997732875426,6.575249945904818,6.399623839390123,13265596.0,42.62135095403836,0.2032806754613541,9.292481646420875,7458049.0,286.1263910913294,347.8870333625277,-4.197052921492236,14.253485175775596,14.30768575879163,23.9,37.948294731628806,2.9937360034013802,26.169526496350738,0.044726581340831253,0.4565334858518018,53.25382974302998,25.13307722950783,-0.25353585254861133,14.51600418716716,5.5093883366279774,9.350895919476589,8.991529898978884,3.752355323822695
2015,PC,0,NE,Emilia Romagna,033,6.807547067628876,7.024488671569744,6.91601786959931,3864097.0,45.17727986968235,0.23894167032140845,9.73877981368268,2315147.0,310.1495870418611,232.5250891841587,42.38366356354433,14.253485175775594,14.307685758791632,8.8,38.42873718869713,3.3396643194439504,0.006653842896720261,0.00010801955861047959,0.00012173610964704995,60.116366889689395,17.25911992011875,-0.32264601301606227,14.516004187167159,5.5093883366279774,9.256706384622404,8.988032853203178,3.8105943027130373
2015,PD,0,NE,Veneto,028,6.955974431052591,7.155562482682113,7.0557684568673515,9518334.0,44.47418408423194,0.2344229343750507,9.778903104522032,4860528.0,208.23755465523573,163.06414947734498,1.5445884209256022,14.253485175775596,14.307685758791632,9.4,42.22196106812983,2.7203476788630043,17.769982842350355,0.10446998171430205,0.256655250836411,139.84628067139133,60.18364593945935,0.019928004917579446,14.51600418716716,5.5093883366279774,9.256706384622404,8.988032853203178,3.794908887891363
2015,PE,0,S,Abruzzo,068,6.389250047224903,6.744534907817988,6.566892477521445,4654718.0,46.15271404514641,0.24001938721833121,9.447257750949626,2495280.0,281.266806300996,244.8697722039914,6.637169135900003,14.253485175775596,14.30768575879163,13.0,34.97816505094094,2.605423490260384,12.579802290779757,0.06363947823012854,0.694227981207496,55.699912100798464,6.822657243561288,-0.20367965354763098,14.51600418716716,5.517452896464707,9.429491447827203,9.012011377036412,3.8319557684319405
2015,PG,0,C,Umbria,054,6.631675123554945,6.943300876362802,6.7874879999588735,6169189.0,47.02900544494185,0.2792732047692542,9.642873632227628,3359419.0,171.50953459298358,146.24704029134494,1.3386195398984888,14.253485175775594,14.307685758791632,10.2,26.73788791736792,3.5380023552410704,17.99042051079229,0.3395720701420323,2.609118924386326,261.7640564791726,83.54826817766548,0.8120314176162534,14.51600418716716,5.517452896464707,9.429491447827203,9.012011377036412,3.8507645484856754
2015,PI,0,C,Toscana,050,7.102175406896216,7.394897638157527,7.248536522526871,3557436.0,46.03271935995887,0.2557438779597369,9.745773093455428,1925253.0,178.29105111114268,126.01466051416311,3.29007554040714,14.253485175775596,14.307685758791632,8.5,34.82430346747929,2.8336159368945344,22.933219283202266,0.21135612662166112,3.1961882396740036,169.33820766313985,99.01597020183783,0.5492906366844249,14.516004187167159,5.4638318050256105,9.303301566834433,9.089991014215498,3.829352434075834
2015,PN,0,NE,Friuli Venezia Giulia,093,6.49375812919116,6.805643373946034,6.649700751568597,2989796.0,46.44845745498245,0.2382578033628926,9.745459900724306,1589513.0,252.6137386317232,241.20028444696857,2.2849002440903874,14.253485175775596,14.307685758791632,6.8,58.618371706357216,4.007208075670429,14.210141361781709,0.13220175944198523,1.2892787498381748,71.37458454179654,18.747275168561078,0.050912409228277215,14.516004187167159,5.4638318050256105,9.303301566834433,9.089991014215498,3.8383432559889954
2015,PO,0,C,Toscana,100,7.4177963482619464,7.6808470093141485,7.549321678788047,4601680.0,46.032719359958875,0.2557438779597369,9.738482605180737,2033391.0,52.77729277530426,39.82455234385822,0.238421068708144,14.253485175775598,14.307685758791632,8.9,30.012408536907436,0.5693116796679252,35.98719669167612,0.0735161250392297,0.5854647819729503,64.09061157315,36.2951373432434,0.20249486843130343,14.51600418716716,5.484796933490655,9.283567599245114,9.101241395492245,3.8293524340758345
2015,PR,0,NE,Emilia Romagna,034,6.602415781187469,6.88714261700991,6.74477919909869,4363780.0,45.17727986968235,0.23894167032140842,9.792388740135582,2519071.0,237.14080900337447,156.41337221736146,5.7621116213981525,14.253485175775596,14.30768575879163,6.9,45.54740337332137,2.2984513588964264,13.336825440062427,0.05377157027123977,0.5283479249336979,100.57955166470875,35.108509992657766,0.16101460648555102,14.51600418716716,5.484796933490655,9.283567599245114,9.101241395492245,3.8105943027130373
2015,PT,0,C,Toscana,047,7.266482663627584,7.436507624599223,7.351495144113403,3117751.0,46.03271935995887,0.2557438779597369,9.681472549788516,1693584.0,69.91487801494642,51.963175190617065,0.510715294241926,14.253485175775596,14.30768575879163,10.3,43.75506536512282,7.039708953638413,20.9698801839156,0.0875972028104282,0.8982755543241207,334.6077704464534,163.8880248282161,0.40117780986578055,14.51600418716716,5.53338948872752,9.444675664635593,9.078644934677145,3.829352434075834
2015,PU,0,C,Marche,041,6.971222835203702,7.29842775158167,7.134825293392687,4236240.0,45.33060119894768,0.23648236799355962,9.597290704779297,2357747.0,172.7901017697984,159.93333999333103,1.1737912354854048,14.253485175775594,14.307685758791632,11.6,24.72457160592963,5.601917054294354,5.858874492159864,0.07025030706694,0.6387943988570252,134.78529412998986,23.789739162563706,0.1260990009175289,14.516004187167159,5.53338948872752,9.444675664635593,9.078644934677145,3.8139823275815017
2015,PV,0,NW,Lombardia,018,6.803032828593277,6.945112323514473,6.874072576053875,4591556.0,43.84461982414903,0.21563350428413286,9.745373616595066,2736774.0,1448.1061023465372,1099.633472725979,146.38521835361985,14.253485175775596,14.307685758791632,7.6,23.757702801715606,1.0604625601774473,6.617232699984188,0.0185741833727594,0.13729223471115937,19.233380082081712,4.411869144244913,-0.5893598091761668,14.51600418716716,5.5093883366279774,9.643216583401276,9.107211330400096,3.7806520162882418
2015,PZ,0,S,Basilicata,076,6.207649164211621,6.4136861280912605,6.310667646151441,3592262.0,46.63168317876509,0.24838850947899388,9.345142349758476,1993486.0,165.65493822012857,198.4839215878583,-3.4478505490925517,14.253485175775596,14.30768575879163,13.3,42.53433532461275,2.6736761614261835,13.43051318354134,0.0580975711039336,0.3552536570257741,58.95720170956332,6.166508240910789,-0.22962779437738953,14.51600418716716,5.5093883366279774,9.643216583401276,9.107211330400096,3.8422802066466804
2015,RA,0,NE,Emilia Romagna,039,6.903418057374751,7.216098039302701,7.059758048338726,5176027.0,45.17727986968235,0.23894167032140842,9.75390060058138,3156455.0,67.41325772321143,51.99046335019555,0.33885541408478403,14.253485175775596,14.307685758791633,8.9,43.85077769670487,8.979505286200219,1.245034032948337,0.019896806287214575,0.5275822297865139,257.338208224718,36.70232311452525,0.005951100289986585,14.516004187167159,9.759155181646207,5.069907169081488,4.734909013794836,3.8105943027130373
2015,RC,0,S,Calabria,080,6.164449694518693,6.5293410527911275,6.3468953736549105,5573523.0,42.75146286903055,0.2054545694469067,9.234776371239146,3600378.0,352.70492253249114,365.14075340034066,-1.5391925880477333,14.253485175775596,14.307685758791632,22.1,29.313566174269024,2.1058823203047803,3.357696972537625,0.00804514959655068,0.10514146713653279,30.20771037524586,3.7590034113637656,-0.4746525168062631,14.51600418716716,9.759155181646207,5.069907169081488,4.734909013794836,3.7554034139559165
2015,RE,0,NE,Emilia Romagna,035,6.647387598058373,6.895972552760515,6.771680075409444,6598540.0,45.177279869682344,0.2389416703214084,9.833176380631265,3363556.0,124.6873753679256,101.65532923192062,0.4613812274080805,14.253485175775596,14.307685758791632,5.4,56.65146896867817,1.0767216859530193,6.919197393409946,0.02181514789726079,0.12379824689367551,24.517878397795318,6.879562473981491,-0.19513104540639367,14.51600418716716,9.759155181646207,5.069907169081488,4.734909013794836,3.8105943027130373
2015,RG,0,I,Sicilia,088,6.408033846940506,6.7840965505132385,6.596065198726873,3385117.0,42.62135095403836,0.2032806754613541,9.255419118884973,2243480.0,26.392081482686677,17.812859349669388,0.1583193398151894,14.253485175775596,14.307685758791632,19.5,44.261378419359595,2.589222376435295,11.480072323251063,0.12596875562415738,0.40354858936222904,46.40339588002247,16.074253381862253,0.17672794867397254,14.51600418716716,9.759155181646207,5.069907169081488,4.734909013794836,3.752355323822695
2015,RI,0,C,Lazio,057,6.870914361140603,7.084596045085494,6.977755203113047,965776.0,42.64955373004006,0.18572315599972766,9.568106320963231,657139.0,452.2485372864096,409.1487428659973,16.582637050313327,14.253485175775596,14.307685758791632,12.4,20.75066358298823,1.0294060916261651,2.788341827919515,0.017277952424905537,0.17192810436074715,8.6291438591363,2.739338397567596,-0.5895692119687743,14.516004187167162,9.762557428101923,5.001834446260584,4.7361933983357885,3.7530168103434387
2015,RM,0,C,Lazio,058,7.0584938273099675,7.418703588373406,7.238598707841687,48350179.0,42.64955373004006,0.18572315599972766,9.707966830299485,25300183.0,2471.925512890944,1377.0955576207762,241.13987100254693,14.253485175775596,14.307685758791632,10.7,43.71219296148674,1.4703954046656,6.406004882883775,0.024561360519397907,0.13803420529924149,52.4109255904351,30.29041147858557,-0.18288494241644349,14.51600418716716,9.762557428101923,5.001834446260584,4.7361933983357885,3.7530168103434387
2015,RN,0,NE,Emilia Romagna,099,7.264738836975043,7.605288189151054,7.435013513063049,3844264.0,45.21034917599448,0.23841123256442143,9.6179043262265,2178934.0,159.45022800620214,129.29060446282244,1.9522357751387578,14.253485175775594,14.307685758791632,9.5,45.596700063341885,18.541938193243332,12.600336909920063,0.11706355266793855,1.413549476770999,421.1825923326886,76.74499955408596,0.5043266153570423,14.51600418716716,9.762557428101923,5.001834446260584,4.7361933983357885,3.8113260247005876
2015,RO,0,NE,Veneto,029,6.730879419528629,7.018616726861793,6.874748073195211,2507566.0,44.47418408423194,0.2344229343750507,9.659951681762232,1433195.0,117.22216368798672,113.10536956512678,0.2509740311667441,14.253485175775596,14.307685758791632,8.5,28.954802903514835,1.8946472685178526,10.350726540676169,1.11076173366704,8.435477518402832,171.14985271148177,80.42927393926372,-0.10514495120037963,14.51600418716716,9.762557428101923,5.001834446260584,4.7361933983357885,3.794908887891363
2015,SA,0,S,Campania,065,6.620698556590699,6.912670619864026,6.7666845882273625,11685335.0,41.422463310964034,0.18279832661638196,9.313087346685359,6047435.0,442.6116454436445,396.92295441565886,4.602793574587753,14.253485175775596,14.307685758791632,16.6,41.723854772682884,5.875538432880448,10.53388100282612,0.10867393666469585,0.8397198893411033,178.48299683042157,86.57663683360327,-0.08520664359555209,14.51600418716716,9.760540543216194,5.001783619186134,4.743832967930769,3.723823325733698
2015,SI,0,C,Toscana,052,7.027373852603614,7.378880257286129,7.203127054944871,2711972.0,46.03271935995887,0.2557438779597369,9.716918542426173,1605416.0,129.6278763059641,107.10874788244122,1.1208366626559996,14.253485175775598,14.307685758791632,9.9,31.669141469445613,12.700864648303833,21.747289884136112,0.7919220930040041,7.213522962427106,755.3492992120409,400.7757217541519,1.2867598150250787,14.51600418716716,9.760540543216194,5.001783619186134,4.743832967930769,3.829352434075834
2015,SO,0,NW,Lombardia,014,6.973985808773538,7.1839939241942785,7.078989866483909,3305846.0,43.84461982414903,0.2156335042841329,9.691398402509357,3081825.0,202.48857584014812,193.83137409684363,5.285280673789667,14.253485175775596,14.307685758791632,7.4,40.987729219445086,11.389756580844555,7.908011670657993,0.08508820410447451,2.193758337724881,318.7764865938854,114.07841043987712,-0.04771990970099978,14.51600418716716,9.760540543216194,5.001783619186134,4.743832967930769,3.7806520162882418
2015,SP,0,NW,Liguria,011,7.206274934749283,7.56187801667864,7.384076475713961,2756433.0,47.88273746168483,0.2795071216123848,9.74281374872608,1797071.0,218.12490700443882,158.8530397986063,6.887706533485241,14.253485175775596,14.307685758791632,10.6,33.623386935234485,8.551668554812379,18.128098609395327,0.6199758356546435,4.40512325485068,827.0890721373748,550.1356887664366,0.8337189438903028,14.51600418716716,9.760540543216194,5.001783619186134,4.743832967930769,3.868755052440667
2015,SR,0,I,Sicilia,089,6.306618034924375,6.628818872650643,6.4677184537875085,4395163.0,42.62135095403836,0.2032806754613541,9.387181829725947,2644421.0,56.966744437095414,55.0224385108667,0.10301814206425897,14.253485175775594,14.307685758791632,25.7,40.42282614950469,1.9138597924322207,3.5040509288423536,0.01742219884827563,0.1350359501359298,65.99481762109654,20.57816481180505,-0.1998600386545192,14.516004187167159,9.766980307881465,5.074789362938349,4.754822229490454,3.752355323822695
2015,SS,0,I,Sardegna,112,6.580749697546318,6.873023065885046,6.726886381715682,3757759.0,45.02744618722462,0.21981394934131826,9.472673121330162,2103852.0,217.646948493454,221.4983816934511,-1.010726149851338,14.253485175775596,14.307685758791632,16.7,30.19044105667714,15.789402008542101,5.3972595390780205,0.034772335970359905,0.7064000933836407,209.55800289179035,68.3047702257247,-0.1861132010786747,14.51600418716716,9.766980307881465,5.074789362938349,4.754822229490454,3.8072722191192527
2015,SV,0,NW,Liguria,009,7.3580796498398735,7.681937021341511,7.520008335590693,3081527.0,47.88273746168484,0.2795071216123848,9.712703084863877,2771654.0,353.13400820108393,273.84323965648133,23.38983885169514,14.253485175775594,14.307685758791632,9.4,38.455579409417254,10.114710687710952,10.448168141336813,0.07423972558550672,1.0746446221736192,409.0793816124893,106.61583169008883,0.41067218698422536,14.51600418716716,9.766980307881465,5.074789362938349,4.754822229490454,3.868755052440667
2015,TA,0,S,Puglia,073,6.45321095082626,6.768710301144502,6.610960625985381,6963323.0,43.932451498849154,0.24255959780537917,9.461097901939718,4011830.0,40.701909860283685,53.48053252919786,-0.23394800298658985,14.253485175775596,14.307685758791632,18.8,42.512273122048924,2.6626524448089395,12.342951176686954,0.03000652414204421,0.40497096672493427,51.26908697623105,6.761240627922289,0.009933100044561187,14.51600418716716,9.766980307881465,5.074789362938349,4.754822229490454,3.782653261093747
2015,TE,0,S,Abruzzo,067,6.40775277312426,6.772046008590205,6.589899390857233,3865026.0,46.15271404514641,0.2400193872183312,9.442235804876049,2454505.0,180.4174591354635,155.95031171148113,3.5733657140339883,14.253485175775596,14.307685758791632,11.5,34.73574820225882,8.898938527786818,14.187211230496022,0.06506020449539014,0.8721128757191149,174.32805987893192,16.958433289829355,0.09842616911407469,14.51600418716716,9.752780935111424,5.109475324219951,4.752680146787329,3.8319557684319405
2015,TN,0,NE,Trentino Alto Adige,022,7.403826974831389,7.551954640357013,7.477890807594201,3812858.0,41.81016906721318,0.19997093461136178,9.697946200542097,2584210.0,inf,inf,40.92881681261138,14.253485175775596,14.307685758791633,6.8,42.10180142606673,inf,9.257565644344291,0.11010411435533414,inf,inf,inf,0.4438993778004849,14.51600418716716,9.752780935111424,5.109475324219951,4.752680146787329,3.7331395890630765
2015,TO,0,NW,Piemonte,001,6.721395822788658,7.0527212937148285,6.887058558251742,25726141.0,45.94846739889146,0.2545785094413764,9.826120475646562,14649860.0,2239.0205780350175,1713.1522981979233,290.12675122701097,14.253485175775598,14.307685758791632,11.9,38.1656589465082,8.251510782223475,8.958906336127061,0.0350132198803457,1.087267355589577,172.4189572739849,71.92511923327903,-0.27763653792597814,14.516004187167159,9.752780935111424,5.109475324219951,4.752680146787329,3.8275204945760586
2015,TP,0,I,Sicilia,081,6.5439793636024985,6.865428383476816,6.704703873539656,3801218.0,42.62135095403836,0.2032806754613541,9.299538068207571,2480914.0,55.93302095364634,46.14871964501378,0.2130132219273862,14.253485175775596,14.307685758791633,16.7,45.69530066035189,8.627391574351895,9.499129928529626,0.10969520198705905,2.6157360383925092,297.82394859029085,66.78779235760982,0.31180752706048936,14.516004187167162,9.752780935111424,5.109475324219951,4.752680146787329,3.752355323822695
2015,TR,0,C,Umbria,055,6.782442332364454,7.141881164444638,6.9621617484045455,3772475.0,47.02900544494185,0.2792732047692542,9.632625295357492,2123290.0,151.08043198439532,133.860402861132,2.3535079138394455,14.253485175775596,14.307685758791632,11.2,27.10012657732929,2.899774564622138,17.149954923125385,0.18048335429171652,1.6255879730827494,196.69074955831056,92.56184196883011,0.5110362282676094,14.51600418716716,9.740497924041666,5.028076331467815,4.761390911270566,3.8507645484856754
2015,TS,0,NE,Friuli Venezia Giulia,032,7.383299321647226,7.654441733708287,7.518870527677757,4591721.0,46.44845745498246,0.23825780336289262,9.892384297765531,2834128.0,69.19093544743745,50.19571174844198,1.3123057489696597,14.253485175775596,14.307685758791632,8.1,34.60482524832639,2.674337354547708,17.104296089574277,0.15566989756979496,1.373356155649782,216.20446334299822,105.97430651191944,0.7392112790277218,14.51600418716716,9.740497924041666,5.028076331467815,4.761390911270566,3.8383432559889954
