prov,year,covid,location,region,prov_istat,log_buy_min,log_buy_max,log_buy_avg,population,reg_age_avg,over65,log_median_income,dwellings,prov_immigration,prov_emigration,prov_net_movements,log_real_gdp,log_nominal_gdp,unemployment_prov,ratio_hotel_beds,ratio_hotel_mun,ratio_str_beds,ratio_str_mun,ratio_str_mun_beds,ratio_arrivals,ratio_arrivals_foreigners,tourism_score,log_tour_employed,log_population,growth_log_buy_min,growth_log_buy_max,growth_log_buy_avg,growth_log_nominal_gdp,growth_log_median_income,growth_log_population
OG,2023,1,I,Sardegna,116,7.009373023423469,7.239338328507164,7.124355675965316,118174.0,48.887141703179694,0.2709533484164478,9.735407220356164,79500.0,32.56884894893945,36.56637055175169,-0.06291779140570151,14.342781042569822,14.507693573866826,6.7,54.10768333052907,18.44257842169433,5.253658099959696,0.30391511528866527,2.5889112627713398,612.4598787529521,312.97924877458473,0.957813326102184,14.645884731497906,11.679913393598978,0.000973693408864662,0.011116399325471704,0.006045046367168183,0.081055654547038,0.057561081839688555,-0.004761270560170061
OG,2024,1,I,Sardegna,116,7.018036965502177,7.234380532001654,7.126208748751916,118144.0,50.46281270809302,0.294928625230608,9.807074670716743,79500.0,34.38184506576226,35.13673587558938,-0.011936107297100712,14.352490699316045,14.577531396238825,9.3,56.538716395447565,18.871813218628507,5.934174512190157,0.39578466053441635,3.0689821325171645,606.8912234262552,298.1818078418397,1.0325194615478144,14.657415865352215,11.679659498422469,0.008663942078708686,-0.0049577965055096485,0.001853072786599519,0.06983782237199954,0.07166745036057875,-0.0002538951765096442
OR,2015,0,I,Sardegna,115,6.79515726066176,7.130839651559406,6.962998456110583,645782.0,45.02744618722462,0.21981394934131826,9.567823472850954,374806.0,12.122476320532039,13.79954114988922,-0.019013396516423087,14.253485175775596,14.307685758791632,19.7,40.69188409575416,3.6861323341531893,6.920970582171027,0.07336144157474371,0.7195234634916692,150.5079538624057,69.35786851697581,0.5040321793253432,14.51600418716716,13.378217264511552,-0.022459500385394016,-0.00947832782864566,-0.015968914107020282,0.008971144354822158,0.03101750295570227,0.05864207578474101
OR,2016,0,I,Sardegna,115,6.778855486805227,7.13807927040843,6.958467378606828,744519.0,45.54372104791934,0.23054809451516214,9.595865828271146,432689.0,11.584199867575316,13.557688541854882,-0.0242207012124614,14.262302861817256,14.324300731606444,19.8,43.016111261065696,3.68229027637762,6.324982342789185,0.07286212968860911,0.6942137452603055,171.91678924066755,71.79726115187985,0.5137483002829726,14.57109013709187,13.520493651264104,-0.016301773856532975,0.007239618849023799,-0.004531077503754588,0.01661497281481239,0.028042355420192067,0.1422763867525525
OR,2017,0,I,Sardegna,115,6.796859176889047,7.1449089979588045,6.970884087423925,735218.0,45.337299734941816,0.24358360292416412,9.611794839601627,426484.0,12.84876032584178,13.180836554589163,-0.005011234244463228,14.274589284506764,14.348991618246792,17.8,40.052699824345055,3.5903903327835707,8.077058088304911,0.11121147294480856,0.9045742977443765,204.97044832807757,89.37220983333647,0.6269594773646009,14.615952632066216,13.50792233285775,0.018003690083819635,0.006829727550374365,0.012416708817096556,0.024690886640348353,0.015929011330481302,-0.012571318406354948
OR,2018,0,I,Sardegna,115,6.812819092702652,7.156429837831207,6.98462446526693,734462.0,45.37595294117647,0.21661243697478993,9.60503381930464,426484.0,15.751267095512832,14.232812044021136,0.01041921150919827,14.290499049859633,14.37197452698985,13.3,38.207865019271956,3.4832539382685623,9.620655028065539,0.13684345585843355,1.0864960288242145,240.6164106445316,115.15757680295792,0.6856118304388472,14.609780537731918,13.506893537382977,0.015959915813605008,0.01152083987240271,0.013740377843005191,0.022982908743058417,-0.006761020296986331,-0.0010287954747720818
OR,2019,0,I,Sardegna,115,6.803403410577552,7.165801891132866,6.98460265085521,732938.0,46.692637684213224,0.2523325289780636,9.627074462562916,426484.0,13.169605719340245,15.210932408810523,-0.025109522144793776,14.298731536878892,14.390855927691584,17.0,37.61655171477471,3.5826509647544724,12.038257015143229,0.19910670673215553,1.4022251017222462,269.872317166584,125.31068396034219,0.7337397228234331,14.631583527526258,13.504816393389595,-0.009415682125100133,0.009372053301659022,-2.1814411719667248e-05,0.018881400701733497,0.022040643258275594,-0.0020771439933824354
OR,2020,1,I,Sardegna,115,6.80636240916448,7.167852500841917,6.987107455003199,727440.0,47.42707658652712,0.2449303336407375,9.644213421879895,426484.0,13.700118849894071,16.938921479874004,-0.03562699139014691,14.303013979455951,14.405554007743989,15.200000000000001,39.29753437884783,3.609497444647405,13.957107183596783,0.23723335178673124,1.6152888659975368,113.890103164915,24.796120671140876,0.602161396215176,14.491113229758247,13.497286800399795,0.0029589985869282742,0.00205060970905091,0.00250480414798826,0.014698080052404805,0.01713895931697884,-0.007529592989799383
OR,2021,1,I,Sardegna,115,6.812950215467488,7.169434642318083,6.991192428892786,738408.0,47.13692312314369,0.25332590865550214,9.624263051869496,438894.0,13.246626862887846,15.538794304238172,-0.027487432081751452,14.210150370913528,14.328341310116054,14.8,39.62320143402777,3.942649103566633,15.984659182885645,0.2813768721917219,2.0000387471913053,192.7507386625928,63.27566840441291,0.7276801362298071,14.452257213884272,13.512251796348275,0.006587806303008037,0.0015821414761658659,0.0040849738895873955,-0.07721269762793526,-0.0199503700103989,0.014964995948480109
OR,2022,1,I,Sardegna,115,6.8215287123487265,7.1531504109130095,6.987339561630868,746576.0,48.0127840599455,0.2688358310626703,9.667404980344061,444540.0,14.759648386597474,16.6384450256822,-0.02449615218507593,14.295695409344063,14.426637919319788,13.600000000000001,35.333152542092435,3.9702065042385235,19.350772597278304,0.36287288390738254,2.3808639582595257,263.57330742862064,118.85213517970767,0.8682799762721007,14.588913808049883,13.523252699218638,0.008578496881238351,-0.016284231405073513,-0.003852867261918469,0.09829660920373406,0.043141928474565105,0.011000902870362594
OR,2023,1,I,Sardegna,115,6.801008797419784,7.1352960241981185,6.96815241080895,726612.0,48.887141703179694,0.2709533484164478,9.719131090281191,432130.0,16.349263483458273,16.486449285921342,-0.004883180045862252,14.342781042569822,14.507693573866826,8.4,30.64191016047975,3.2840385279339386,21.66915789713861,0.31909244021258826,2.2353444701990415,277.9108883757338,129.05262771327543,0.8638571925853674,14.645884731497905,13.496147913909494,-0.020519914928942562,-0.017854386714891035,-0.019187150821917243,0.081055654547038,0.051726109937130005,-0.02710478530914351
OR,2024,1,I,Sardegna,115,6.822193573819034,7.132547530847357,6.977370552333196,723163.0,50.46281270809302,0.294928625230608,9.783462855300948,432130.0,16.954040838226483,16.54218404037357,0.002860017395514428,14.352490699316045,14.577531396238827,8.8,32.29072801040669,3.420025458651946,24.690717233096525,0.4053464914614815,2.648550167734373,277.65533335646415,134.65599577052137,0.9027997454447901,14.657415865352217,13.491389925246885,0.02118477639924965,-0.0027484933507615494,0.009218141524245382,0.06983782237200131,0.06433176501975701,-0.004757988662609236
OT,2015,0,I,Sardegna,113,7.487344009401549,7.806517496830216,7.646930753115882,1142345.0,45.02744618722462,0.21981394934131826,9.572163127326524,908845.0,19.25296846605092,19.5936648206836,-0.004083077707434056,14.253485175775598,14.307685758791632,15.5,68.68453042839741,34.00610644962915,10.270170901934112,0.080256677663705,5.318020165538213,568.5980355671661,312.89481887686065,1.0508249829218654,14.51600418716716,13.948593725150783,-0.04572066717016732,-0.023925821705514494,-0.034823244437840906,0.008971144354822158,0.004227263162771777,0.009547818960001564
OT,2016,0,I,Sardegna,113,7.451522218443943,7.777177559047921,7.614349888745932,1151803.0,45.54372104791934,0.23054809451516217,9.579732819127788,908845.0,23.044151485617576,19.32782023377167,0.044434682856104996,14.262302861817256,14.324300731606446,13.1,68.19875917760456,33.588881375190994,10.516091942981276,0.08735228771844115,5.320728842464421,638.0689225529394,352.17644647609046,1.0801828436171652,14.571090137091868,13.956839098670175,-0.0358217909576064,-0.02933993778229471,-0.03258086436995011,0.016614972814814166,0.007569691801263545,0.008245373519391919
OT,2017,0,I,Sardegna,113,7.430501100102411,7.766696299432047,7.59859869976723,1160581.0,45.337299734941816,0.24358360292416412,9.596241515341585,908845.0,23.484313661547223,20.401681650025346,0.0365680922768487,14.274589284506764,14.348991618246794,13.0,67.31697496963947,33.39703872780653,11.138328139087305,0.09909057532373447,5.460176594717964,679.4105536019349,391.64517431335497,1.1215264800554592,14.615952632066215,13.964431299761973,-0.02102111834153142,-0.010481259615874094,-0.01575118897870187,0.024690886640348353,0.01650869621379769,0.007592201091798145
OT,2018,0,I,Sardegna,113,7.420501891821661,7.7476881854601185,7.584095038640891,1165829.0,45.37595294117647,0.21661243697478988,9.590303569931423,908845.0,35.757710152798836,30.241664829107783,0.0642356318696326,14.29049904985963,14.37197452698985,13.0,66.27440626022394,33.02494080933787,12.373389022602638,0.1378143145984597,5.697585463078373,701.102526491624,411.358194317403,1.174093896417058,14.609780537731918,13.968942979906084,-0.009999208280750516,-0.019008113971928253,-0.01450366112633894,0.02298290874305664,-0.0059379454101620155,0.004511680144110741
OT,2019,0,I,Sardegna,113,7.41235605708512,7.731323864594271,7.571839960839696,1185010.0,46.692637684213224,0.2523325289780636,9.608363018459107,924720.0,37.80357580512834,30.109486875139204,0.0889598417565996,14.298731536878893,14.390855927691584,11.3,64.83452487773161,34.026098828319995,13.203314772780418,0.1647246833376445,6.379764931778783,737.8013701725517,440.2900020245998,1.2225065259836738,14.63158352752626,13.985261771334327,-0.008145834736541069,-0.016364320865847937,-0.012255077801195391,0.018881400701733497,0.018059448527683486,0.016318791428243884
OT,2020,1,I,Sardegna,113,7.3947123931429966,7.727166335143464,7.5609393641432305,1191550.0,47.42707658652712,0.2449303336407375,9.607986015290505,924720.0,35.929705528552454,36.21108274052304,-0.003287175518653241,14.303013979455951,14.405554007743989,9.7,60.942258210095346,32.91609311753416,15.374345621165048,0.19263351642599805,6.518805930410177,270.74501210385307,86.5372420568996,1.0394293131399646,14.491113229758245,13.99076553855151,-0.017643663942123133,-0.0041575294508069405,-0.010900596696465037,0.014698080052404805,-0.00037700316860167504,0.005503767217183153
OT,2021,1,I,Sardegna,113,7.362941379569845,7.699143161879009,7.531042270724427,1167176.0,47.13692312314369,0.25332590865550214,9.590815414980002,884579.0,23.020998927750707,22.086782692730154,0.006689101752970271,14.210150370913528,14.328341310116052,7.300000000000001,60.37884725071282,21.57947836462563,16.701394341342947,0.2018596608692113,4.566866137301497,421.90354157589735,194.59084763132827,1.0800614419873895,14.452257213884272,13.970097713950524,-0.031771013573151485,-0.02802317326445447,-0.029897093418803422,-0.07721269762793703,-0.01717060031050366,-0.02066782460098615
OT,2022,1,I,Sardegna,113,7.376023305380504,7.707452252477377,7.54173777892894,1207393.0,48.0127840599455,0.2688358310626703,9.613007966183451,940595.0,38.375376623499015,31.509920913808113,0.08319390582162571,14.295695409344061,14.426637919319788,7.799999999999999,60.657709358244944,35.14342818870834,17.04707769723621,0.266098729153158,6.975739942234538,727.8408067038599,419.13993014103323,1.2544033677083408,14.588913808049881,14.003974047746077,0.013081925810658923,0.008309090598367597,0.01069550820451326,0.09829660920373584,0.02219255120344954,0.03387633379555233
OT,2023,1,I,Sardegna,113,7.3731994948401125,7.713840422911075,7.543519958875594,1213776.0,48.8871417031797,0.2709533484164478,9.684671480686111,940595.0,41.876863755569225,34.88627854155378,0.0843667720284288,14.342781042569822,14.507693573866824,6.700000000000001,63.23562815985367,35.700490345210014,17.64624925232362,0.32612686930989443,8.025108661264689,752.3551206873317,450.68889358256473,1.32808239027934,14.645884731497906,14.009246719573483,-0.0028238105403914915,0.006388170433698548,0.0017821799466535282,0.08105565454703623,0.07166351450266006,0.005272671827405873
OT,2024,1,I,Sardegna,113,7.396008956964147,7.740837787790571,7.568423372377359,1257946.0,50.462812708093026,0.294928625230608,9.756923366163306,988220.0,45.104401439119684,34.430557877520286,0.12544822864173388,14.352490699316046,14.577531396238825,9.3,60.398491480959166,39.40876457904863,21.54998484698008,0.6330287439927328,11.408568209203006,854.405041860294,543.6699519749218,1.468797859605281,14.657415865352213,14.044990790042988,0.022809462124034674,0.02699736487949611,0.024903413501765392,0.06983782237200131,0.07225188547719519,0.03574407046950512
PA,2015,0,I,Sicilia,082,6.435987920453697,6.779206384204622,6.60759715232916,12486695.0,42.62135095403836,0.2032806754613541,9.354327260943323,6779484.0,89.68423369856986,109.04265727389088,-0.22961956052697952,14.253485175775596,14.307685758791633,23.9,57.59208375326544,4.138661273477386,15.211864456808588,0.01737746264982084,0.16543504322811955,96.45560370222519,46.007140030977574,-0.1411891059376331,14.51600418716716,16.34017423539656,-0.024188464362548068,-0.025337363965456383,-0.024762914164002225,0.00897114435482571,0.005662585740669357,-0.002250823470021146
PA,2016,0,I,Sicilia,082,6.407671663577522,6.751711636435241,6.5796916500063825,12450873.0,42.74720391116313,0.20844158497539705,9.354571011393034,6779484.0,83.46038410629927,115.02056908954225,-0.37607936800197844,14.262302861817256,14.324300731606444,25.1,56.11149956099997,3.960797376416188,14.00927694193709,0.02253859407607066,0.2313802891289433,94.28437719326833,45.05521809312358,-0.12775381067314898,14.571090137091868,16.33730129889859,-0.028316256876174783,-0.027494747769381433,-0.027905502322777664,0.016614972814810613,0.00024375044971058912,-0.0028729364979689365
PA,2017,0,I,Sicilia,082,6.376953605463427,6.7198325535119166,6.5483930794876715,12421158.0,42.69233994157196,0.20769644867492132,9.375244481690403,6779484.0,75.37993507726397,111.80445419158818,-0.43773719113417364,14.274589284506762,14.34899161824679,21.3,55.830880837202336,3.9922301041862607,13.643022673245703,0.026229266543034892,0.2833811457045072,105.87339143647036,51.88748623054638,-0.10771361110097613,14.615952632066216,16.33491186683831,-0.030718058114095115,-0.0318790829233242,-0.03129857051871099,0.024690886640346577,0.020673470297369434,-0.0023894320602799723
PA,2018,0,I,Sicilia,082,6.3542610950406395,6.694420144569669,6.524340619805155,12367974.0,43.77377781654883,0.21846025858873333,9.38775199632045,6783821.0,79.75611251617988,118.31159876125689,-0.46736638651814993,14.290499049859633,14.37197452698985,19.8,54.151015683084076,4.161280346592147,13.874905208790167,0.03160746821625626,0.3241928129228447,116.03293571796958,56.575729966421235,-0.0735009060157115,14.609780537731918,16.33062094760791,-0.02269251042278775,-0.02541240894224739,-0.024052459682516236,0.022982908743060193,0.012507514630046401,-0.004290919230403034
PA,2019,0,I,Sicilia,082,6.349073738603216,6.688142710789023,6.518608224696119,12309922.0,43.338953058870395,0.2310534972816142,9.411799127529914,6783821.0,83.16818647691893,125.73969034180044,-0.5201477967245887,14.298731536878892,14.390855927691584,19.1,51.00839893404758,4.276372969912217,16.76481492379158,0.0319707977544777,0.3224087652521044,112.73122509846647,56.108488268632776,-0.06217552063627121,14.631583527526258,16.32591616182862,-0.005187356437423851,-0.006277433780645936,-0.005732395109036226,0.018881400701733497,0.024047131209464112,-0.004704785779289011
PA,2020,1,I,Sicilia,082,6.328524477747974,6.664452167918756,6.496488322833366,12197425.0,43.75610535814634,0.21987776925390748,9.432277818872327,6761995.0,85.70800813750938,135.46352422638563,-0.5955901973896043,14.30301397945595,14.405554007743989,15.7,50.22701593371247,4.409357380278582,11.179360741392147,0.037916608162028166,0.3557431091560262,58.06005632972339,10.911787000385996,-0.12790329423563115,14.491113229758247,16.31673542185224,-0.020549260855241336,-0.023690542870267173,-0.022119901862753366,0.014698080052404805,0.020478691342413313,-0.00918073997637947
PA,2021,1,I,Sicilia,082,6.327040395836104,6.663793258672421,6.495416827254262,12068087.0,43.97324815956593,0.23138952884351685,9.417934428534657,6761995.0,79.47868636615013,110.66309691568894,-0.379458304041842,14.210150370913526,14.328341310116052,19.4,50.49101443302059,4.333450254288518,11.299699169302038,0.04147855449313981,0.39650251976011536,85.0925978215483,22.779669166245917,-0.06716416659868685,14.452257213884272,16.306075088383263,-0.0014840819118706605,-0.0006589092463347157,-0.0010714955791035763,-0.07721269762793703,-0.014343390337669959,-0.010660333468976546
PA,2022,1,I,Sicilia,082,6.3405188055977435,6.677294767784069,6.508906786690907,12039087.0,44.89178061665652,0.2338871942068911,9.481292206971647,6741093.0,79.37084118177371,105.89712618475255,-0.3112657836837023,14.295695409344065,14.426637919319788,18.0,48.06728164077809,4.008028652134315,10.972358312773624,0.05071157334910523,0.45585732078067454,132.51989123221065,53.880053569879934,0.009624977368428869,14.58891380804988,16.303669164404884,0.013478409761639831,0.013501509111647714,0.01348995943664466,0.09829660920373584,0.06335777843698942,-0.002405923978379576
PA,2023,1,I,Sicilia,082,6.357402928712204,6.696116671462124,6.526759800087164,12001107.0,44.196541622216394,0.23024327249487972,9.558369474216454,6741093.0,88.79075808111814,112.94359026705115,-0.28619134631108395,14.342781042569822,14.507693573866826,17.1,46.694836469348886,4.059654509965744,11.484784998429172,0.06316445767553944,0.5232289562050942,154.225986273669,68.5783006988593,0.07126304930001544,14.645884731497906,16.300509453497504,0.01688412311446008,0.01882190367805503,0.01785301339625711,0.081055654547038,0.07707726724480679,-0.0031597109073793206
PA,2024,1,I,Sicilia,082,6.361067814872723,6.700955967056411,6.531011890964567,11975942.0,44.61438488891594,0.24075714711733945,9.63665115513127,6741093.0,96.09962024109218,108.38612111792384,-0.1467941995258214,14.352490699316046,14.577531396238825,14.3,42.70423667045374,3.8440046562252315,12.403904454222976,0.06577474829644611,0.5124033441558122,161.29001046546816,74.95182652261475,0.029426911520483438,14.657415865352217,16.2984103620505,0.0036648861605197425,0.004839295594287307,0.004252090877403525,0.06983782237199954,0.07828168091481658,-0.0020990914470040423
PC,2015,0,NE,Emilia Romagna,033,6.98333169123451,7.213422887565022,7.098377289399766,3323497.0,45.17727986968235,0.23894167032140842,9.841214409236812,1837938.0,48.73648513022153,36.53867689947186,0.17148120647928594,14.253485175775596,14.307685758791632,8.8,51.96984566562029,1.2009000389193665,0.0165877491932322,0.00026928819540922376,0.00030348297757081465,74.35046698919687,30.00573009815629,-0.20382747326128592,14.516004187167162,15.01652809980051,-0.02575582195261017,-0.0157118133225973,-0.020733817637604623,0.008971144354822158,0.015063183326235574,0.02939459713129544
PC,2016,0,NE,Emilia Romagna,033,6.961948467290106,7.208309751353884,7.085129109321994,3322009.0,46.91869890567379,0.2718688824740246,9.857850753694693,1837938.0,51.429321683680676,37.46993436953878,0.19640051537526215,14.262302861817254,14.324300731606444,7.5,48.98183561632582,1.2025656043429538,5.47725269085872,0.023667531996201308,0.12879655509125923,76.59436096568868,29.746215630841025,-0.021268509276777217,14.57109013709187,15.016080278363026,-0.021383223944404506,-0.00511313621113807,-0.013248180077771288,0.01661497281481239,0.01663634445788098,-0.0004478214374845635
PC,2017,0,NE,Emilia Romagna,033,6.937608598470227,7.201799319548681,7.069703959009454,3328339.0,45.39548356991194,0.2431123526920267,9.868543342822472,1837938.0,56.23089782206704,37.58244772404559,0.26310418234707617,14.274589284506764,14.348991618246792,6.1,45.12676068996885,1.1166810821702113,8.997171213181698,0.03746825468108106,0.15731847373788313,79.96718789215227,25.36848421065062,0.04385968218564661,14.615952632066215,15.017983938716325,-0.024339868819878596,-0.006510431805202721,-0.015425150312540659,0.024690886640348353,0.010692589127778263,0.0019036603532995855
PC,2018,0,NE,Emilia Romagna,033,6.9320934711415285,7.199671715610729,7.065882593376129,3337724.0,45.80809694420328,0.24886364470096234,9.870178964916889,1834866.0,62.85786117616387,38.34077793837751,0.3454588912808019,14.290499049859632,14.371974526989852,5.6,46.564516990280765,1.1629350989601408,9.14671705653062,0.04048752366160596,0.15996506498774085,83.2081078582182,26.22290024249746,0.05819538484925935,14.609780537731917,15.020799695543326,-0.005515127328698632,-0.0021276039379518608,-0.0038213656333248025,0.022982908743060193,0.001635622094417144,0.0028157568270010813
PC,2019,0,NE,Emilia Romagna,033,6.9270678124842835,7.198113849303579,7.062590830893932,3352057.0,45.57860644980555,0.2363417373593355,9.8932408282944,1834866.0,61.24767697009716,39.21298380562691,0.311354615459984,14.298731536878893,14.390855927691584,5.7,47.69951407602671,1.1801927600793087,9.058723470477371,0.04781124890164348,0.16183512326038887,83.2037264736603,24.624285015841167,0.0684631843941304,14.631583527526258,15.025084745212801,-0.005025658657245025,-0.0015578663071504906,-0.0032917624821973135,0.01888140070173172,0.023061863377511926,0.004285049669475072
PC,2020,1,NE,Emilia Romagna,033,6.924108427736227,7.195443293027315,7.059775860381771,3360748.0,45.93455298187041,0.22835420416460772,9.911606770956194,1834866.0,64.39911793195337,42.501444083815976,0.30992617599542244,14.303013979455951,14.405554007743989,5.9,53.980473381936484,1.2062945902691635,8.767695382791523,0.044289681478509466,0.14487097729488918,38.32082218860344,7.5157847156426785,-0.0331687118670115,14.491113229758247,15.027674126211062,-0.0029593847480562374,-0.002670556276263447,-0.0028149705121602864,0.014698080052404805,0.018365942661793255,0.002589380998260893
PC,2021,1,NE,Emilia Romagna,033,6.877920646458936,7.166555886436584,7.0222382664477605,3325520.0,45.530902463034984,0.2245318350724371,9.899556177025863,1834866.0,56.417673918263596,38.94824189281142,0.24893806599859605,14.210150370913528,14.328341310116052,6.1,52.0358007804001,1.1539279520429995,9.517637086489449,0.050894789277257775,0.16381547318255713,62.29191100394784,14.925909666728282,0.03414670637856684,14.452257213884272,15.01713661082174,-0.046187781277291506,-0.02888740659073097,-0.03753759393401079,-0.07721269762793703,-0.012050593930331033,-0.010537515389321683
PC,2022,1,NE,Emilia Romagna,033,6.829110187535069,7.142988926020788,6.986049556777929,3319273.0,45.21694193113748,0.2245251309839649,9.944948303199313,1834866.0,67.08921894986207,40.32607213745804,0.3802588073272951,14.295695409344063,14.426637919319788,6.5,52.949541114556,1.2573536889348267,9.904118578069703,0.0633602691711795,0.20099623629981747,84.64941334389246,26.23778786950362,0.10315007674736289,14.588913808049881,15.015256341010334,-0.048810458923866484,-0.023566960415796423,-0.036188709669831454,0.09829660920373584,0.04539212617345001,-0.001880269811406876
PC,2023,1,NE,Emilia Romagna,033,6.787360186062433,7.12361329117374,6.955486738618086,3331356.0,48.628550905757784,0.2633690663352165,9.988967612751697,1834866.0,73.43325632682249,42.538225522256084,0.43832754163564613,14.342781042569822,14.507693573866824,6.4,51.877346971139374,1.2562534469203692,10.006294555232435,0.06656618083901121,0.21639531913657767,94.5150484136036,31.63044034720778,0.12154717050695538,14.645884731497908,15.018889986277479,-0.04175000147263663,-0.019375634847047962,-0.030562818159842742,0.08105565454703623,0.0440193095523842,0.003633645267145269
PC,2024,1,NE,Emilia Romagna,033,6.753545679567217,7.101010910685189,6.927278295126204,3435052.0,46.00157687813727,0.2382610638505664,10.060256697968656,1886961.0,79.07249768376151,42.94444870630593,0.5176197894515143,14.352490699316045,14.577531396238825,5.3,47.792121711795986,1.2003690427171307,12.442732265481014,0.08074436273245363,0.25382683213127855,84.90584771001598,29.13957754187632,0.14949366893773175,14.657415865352213,15.049542621806392,-0.033814506495216,-0.0226023804885509,-0.028208443491882562,0.06983782237200131,0.07128908521695898,0.030652635528912953
PD,2015,0,NE,Veneto,028,6.999629521360926,7.217684367867742,7.108656944614334,8996719.0,44.47418408423195,0.2344229343750507,9.808213368196594,4608492.0,109.19745610955543,85.50902518556185,0.2642592563146376,14.253485175775596,14.307685758791632,9.4,51.82486591200509,3.459078644721434,14.974071089376539,0.10253718237647462,0.2295182539985611,173.05074577296807,73.4035144781106,0.17146292138452632,14.51600418716716,16.012370513278405,-0.0060427310025668035,-0.004581726023413779,-0.005312228512989847,0.008971144354820382,0.01406263023313592,-0.020019743886500407
PD,2016,0,NE,Veneto,028,6.983236050977757,7.209159159480486,7.096197605229121,8984579.0,44.710021533247385,0.22893872488437292,9.828393074068673,4608492.0,104.23836031480673,88.22763217449926,0.17895653610561443,14.262302861817254,14.324300731606444,8.0,49.64627254355944,3.454492608969003,18.674687747247877,0.13033575996284302,0.30930534008523036,178.40347063440456,70.84079067237747,0.20819297467796113,14.57109013709187,16.01102022123113,-0.01639347038316874,-0.008525208387255567,-0.012459339385213042,0.01661497281481239,0.020179705872079623,-0.0013502920472738822
PD,2017,0,NE,Veneto,028,6.970365581405156,7.198886220625091,7.084625901015124,8947704.0,45.100184674436136,0.24198452808372728,9.844883465785246,4594541.0,113.15954462031178,93.24830467532729,0.22300449277889128,14.274589284506765,14.348991618246794,8.5,48.1394100303579,3.4612445410198314,22.641711715312965,0.16452043600800775,0.3877924803224485,189.20488153888508,77.12263580129539,0.2603035902629724,14.615952632066215,16.00690752102712,-0.01287046957260074,-0.01027293885539482,-0.011571704213997336,0.02469088664035013,0.016490391716573072,-0.0041127002040113325
PD,2018,0,NE,Veneto,028,6.9501040701525465,7.180986218412358,7.065545144282453,8948984.0,45.03334839860724,0.23953548369962657,9.848583782124763,4585601.0,128.17939462318066,91.73309828645785,0.40813889620392313,14.290499049859632,14.371974526989852,5.8,45.96531226908196,3.434428146962481,27.049445552408546,0.21874666088170666,0.4867449047359602,188.55119970200064,74.43599980267447,0.3086163042140303,14.609780537731918,16.007050564254133,-0.020261511252609665,-0.017900002212733135,-0.019080756732670956,0.022982908743058417,0.0037003163395166183,0.00014304322701264027
PD,2019,0,NE,Veneto,028,6.94777978928243,7.178301737404346,7.0630407633433885,8975095.0,44.39031208149985,0.23298366422075203,9.87275496765882,4585601.0,137.4537552812532,97.05223896808351,0.4515906049764973,14.298731536878892,14.390855927691584,5.7,45.027805202808615,3.346330621584781,30.224178983497744,0.2623179907194501,0.5843316287211306,191.21265313715907,72.18862394638471,0.33800394910624376,14.631583527526258,16.009964077240813,-0.0023242808701162687,-0.0026844810080124404,-0.0025043809390643545,0.01888140070173172,0.024171185534056505,0.002913512986680189
PD,2020,1,NE,Veneto,028,6.946164711645739,7.176185305560611,7.0611750086031755,8979859.0,45.538642381000486,0.22042258538098605,9.886245621196293,4585601.0,143.04888259189283,102.5108309036778,0.45381306284318634,14.303013979455951,14.405554007743989,6.6,44.059533517107425,3.3706964726269684,32.058533661692294,0.2761800361619295,0.6171404987877064,71.42992432352476,11.313850091607653,0.2178922180882622,14.491113229758247,16.01049473859609,-0.001615077636690998,-0.0021164318437350005,-0.0018657547402129993,0.014698080052404805,0.013490653537473918,0.000530661355277573
PD,2021,1,NE,Veneto,028,6.946889828383114,7.175815061332723,7.06135244485792,8978776.0,46.445267234856885,0.25124086011355223,9.868024774326676,4585601.0,121.48989071983034,96.59413051756988,0.2790635065923742,14.210150370913528,14.328341310116052,5.6,43.890619761861096,3.1526182595894383,32.01861823902094,0.26560406850606416,0.6038188181350632,119.53923701962765,22.173711117791076,0.25984510437141495,14.452257213884273,16.010374128092977,0.0007251167373745204,-0.0003702442278878948,0.000177436254744201,-0.07721269762793703,-0.018220846869617446,-0.00012061050311373833
PD,2022,1,NE,Veneto,028,6.94698824007131,7.175985793987042,7.061487017029177,8918862.0,45.88818149822524,0.2332011011467095,9.911696428988924,4585601.0,137.0955221596271,96.35968173524792,0.4567745709132026,14.295695409344061,14.426637919319788,4.6,44.16805211943626,3.344683655806627,31.14085230490613,0.22308182192580167,0.6178170905996377,164.80249955077912,43.97237053792761,0.30877146482648027,14.58891380804988,16.00367891794203,9.841168819590962e-05,0.0001707326543192167,0.00013457217125711907,0.09829660920373584,0.04367165466224776,-0.006695210150947872
PD,2023,1,NE,Veneto,028,6.947806686337317,7.177130244128961,7.062468465233139,8937669.0,46.74787769453359,0.23893539744438547,9.966123285274008,4585601.0,147.49851020031142,100.41697865778212,0.5281134002794755,14.342781042569822,14.507693573866824,3.8,41.25312001631878,3.251714184967355,35.127612675090106,0.2710574835600562,0.723498517305929,188.13787786523002,58.90382377040538,0.3902534437140253,14.645884731497906,16.005785374896533,0.0008184462660070224,0.0011444501419184405,0.0009814482039622874,0.08105565454703623,0.054426856285084924,0.0021064569545039546
